Consumption_kWh,Voltage,Frequency,Peak_Hours_Usage,Theft_Label
0.5228748997003703,0.8444030715635904,0.5891687325590311,0.30333113372975473,0
0.42765509772403654,0.2624993039470622,0.72091276605844,0.5589919745057943,0
0.025414963008595623,0.4218908337185354,0.24113405402454902,0.6694654574596606,1
0.10791151406516035,0.03989155173009529,0.16804259320971227,0.02644936964130709,0
0.031426789196493665,0.4492717251228475,0.972281075373381,0.4657718741651221,1
0.6365859082372942,0.5778767205077431,0.6176173407802992,0.05744965218794561,0
0.31443677861838487,0.5711670191405256,0.9816040912942796,0.18621396842379614,0
0.5087085971359635,0.33255598527859664,0.33771732183188874,0.5604398951973799,0
0.9078217037725719,0.3156532171823745,0.7031218764820863,0.8662202584890875,0
0.2493538948307929,0.10662918611576089,0.22252435414931426,0.882842468307655,0
0.41049195709908187,0.36694644724761805,0.2611345028375709,0.06971439601232073,1
0.7557616685981755,0.09949632983451373,0.5119248816322539,0.41898990447701656,0
0.22885380493699575,0.7669631353419355,0.3195730625338413,0.5829450174244325,0
0.07699090743369384,0.9667508995946301,0.16752288790722503,0.14686556728154038,0
0.28982501554579293,0.9705531407619477,0.2628156263178667,0.7654305384684196,1
0.1612570558597034,0.8654922482151131,0.03560320359321878,0.7442266331750679,0
0.9299593898157665,0.6010684898864245,0.7045142889506977,0.9033845329744895,0
0.8083463674948909,0.7011968718197901,0.4921324386242958,0.00823625601814576,0
0.6335783693833972,0.28530922169820716,0.09411850805422262,0.21650272177799426,0
0.871705203174617,0.6310631869320451,0.17159675364200666,0.8272052750812116,0
0.8038967568154954,0.45584636094315734,0.10241290437016914,0.6705472861729084,0
0.18661328124500332,0.482228599175917,0.612651084742474,0.8944304393574698,0
0.8928098154197004,0.7581389185354475,0.09408579372711046,0.05694585707745653,0
0.5394891961970354,0.28201997330018447,0.7543905869132459,0.5969070744923736,0
0.8076659430759746,0.3181610215807966,0.02036035381215129,0.5689805341626178,0
0.8963431555190626,0.9250955809720347,0.2493059488061462,0.03543357088779306,1
0.3180853450518715,0.05620224636084359,0.8908230359120637,0.5134378388582798,1
0.11007264688931286,0.4858475396788533,0.718626961730152,0.6094675352401855,0
0.22799054822310305,0.9132481021308374,0.0728362704489598,0.19110333044801842,0
0.4272217406014468,0.610644592595265,0.8212579358201424,0.27316662557571414,0
0.8182436632765765,0.5466536151480055,0.49305122704384274,0.6403046733273102,0
0.8609720411071519,0.24982816750113024,0.8469239083370965,0.46820188899747206,0
0.006942536614087863,0.34341072662909866,0.600793870057835,0.8580423214734868,0
0.5108858485768589,0.8524624290304068,0.6819157312445796,0.3422414392796378,0
0.41752210380448557,0.5594716923605487,0.9936941928314909,0.2664945148712524,0
0.2221614826312059,0.5149713843237205,0.232259696218037,0.9849361781870144,0
0.11988897531764618,0.09958142110072465,0.6240078556304454,0.9111818440125274,0
0.3377028082619435,0.015984083001666427,0.4603259566161526,0.028749709708460053,0
0.9431753263618372,0.964160371864077,0.03930806838701528,0.7707286728455681,0
0.32328633099023074,0.3771398761893181,0.014317945438740765,0.11011839716713978,0
0.5189315328638332,0.6034907291546983,0.1191128324774553,0.027241665461847392,0
0.703214041972777,0.07970589617068491,0.6491628910842877,0.2735326783464118,0
0.3637248887266154,0.6834357336385519,0.5672053401902701,0.269181615912775,0
0.9720561950328659,0.9330248409072563,0.5534669692849192,0.8193347445793837,0
0.9627186623791986,0.5759278255806217,0.03171019898045557,0.7106476192670002,0
0.25184469370617907,0.12613156978582207,0.4693107309541844,0.9816785979007882,0
0.49738308259875297,0.5819874185153298,0.9247911550365728,0.7114935507865455,0
0.3009551442777894,0.766714267445213,0.397574309610782,0.4181400930246225,0
0.28491261295240866,0.4065863714734226,0.6249850952326312,0.6989041867961118,0
0.03688615570769295,0.8802669879786533,0.7799359368028931,0.9995340877074727,0
0.6097319369205477,0.6489855350617617,0.7840439888226101,0.7101220837067086,1
0.5028151967674911,0.8996887944305536,0.5193054451478787,0.7616784484154917,0
0.05148225029255876,0.6237940971826319,0.8580967661252288,0.9384200130502169,0
0.27871676146994756,0.13130705370288087,0.3913583419109159,0.11343597158275417,1
0.9085213214737798,0.3098085468654004,0.888848878716253,0.704762738722265,0
0.23962069516321566,0.20185266335233099,0.24015410025992878,0.8508322596569463,0
0.1449258399486985,0.9092716217711727,0.2801574460524563,0.95443884629366,0
0.4895850446612413,0.7607638629650522,0.05298156094288231,0.21078589450996546,0
0.9859286443881004,0.6767161369242203,0.7957046577800568,0.5038416256851987,0
0.24211480918116485,0.3010783744244341,0.417044541745355,0.6805253520808134,0
0.6723215492809378,0.1840927611665597,0.22903962880821638,0.24729629611695234,0
0.7618319298067482,0.7568127198734471,0.23171423558093807,0.6004171220148519,0
0.23769578263852903,0.47436489882303245,0.901560087138435,0.2574106628598961,0
0.7284188409291917,0.22586041478884855,0.8340529433213248,0.333313768850348,0
0.3678796404034819,0.6169069924656618,0.5535683292179385,0.44141086042644906,0
0.6324801206237342,0.040303096682133166,0.6161703177654445,0.5291109956520073,1
0.6337043606704522,0.3262961190967495,0.47433507673101616,0.44926060733492534,0
0.5359205893232234,0.46876087856499193,0.3916468931692805,0.49310462000886657,0
0.09030468139586416,0.1479865501205735,0.9156419924135761,0.29843407705528013,0
0.8355364763640637,0.9851411506233019,0.12549921001946274,0.15876465522413524,0
0.3208627515022242,0.20915908095574043,0.4184365860643098,0.04711295834445224,0
0.18656171760109724,0.13037169950654715,0.34452564330470636,0.1957904143558996,0
0.040775493223294504,0.2035935423569155,0.4981686301534012,0.5818818275952713,0
0.5910550558454911,0.7694296745582951,0.4576354924450641,0.786120548146182,0
0.6777519600488696,0.4256859538134945,0.5189147566467582,0.1690505285809912,1
0.01658106836770888,0.5656728963547684,0.13981052990389742,0.10833839793760758,0
0.5122320000152288,0.020967812808858177,0.5131646990360821,0.749283392021134,0
0.22655073763026207,0.034397318893241824,0.24234652080006214,0.3050058043839069,0
0.6453508639422206,0.4460169783945256,0.18423856701071628,0.9515587416981981,0
0.17440606291212252,0.8170498631880925,0.06469928720554918,0.7142995404049055,0
0.6911292687223652,0.8856710782257302,0.7627637650204875,0.3266105994180334,1
0.38683742684352146,0.08670122147957304,0.4274348900106162,0.28938510386680505,0
0.9369937940537332,0.5386052354445781,0.6267069158706633,0.5236174833501831,0
0.13754974371538264,0.9136772230048109,0.727692183313799,0.0789180695298928,0
0.3411550027207292,0.3881324832611819,0.6793984769402925,0.11746254213224624,1
0.11349524971558057,0.8299675256076222,0.47050887615039017,0.17566297887588886,0
0.9249538843260083,0.13371605535647024,0.387877550170181,0.7747249601378062,1
0.8775856950058989,0.9358541713157438,0.37593471981182347,0.5137732310986927,1
0.25800583673462735,0.751782194512896,0.6401167578051812,0.01031804876202553,0
0.660166474785681,0.941797329129292,0.4948110809707913,0.6734847252043507,0
0.817450864503007,0.6769351214908221,0.8492739577852575,0.4235764995462049,0
0.5553524290600863,0.36355019868864424,0.8748527132039854,0.510767251951462,0
0.5297946828239964,0.9386423811001334,0.17046273866585437,0.21393387957817508,0
0.2419117688840921,0.2756649137449374,0.1361239043168112,0.551710529531887,0
0.09311850630345904,0.3323016758966819,0.6304654838676456,0.979221605341546,0
0.8974679441934276,0.7011395611922167,0.30117419764011544,0.07321622417520848,0
0.9006711850328147,0.765682788989948,0.01841946889996393,0.283757912113879,0
0.6332759812557833,0.9298598828015798,0.8887983154657775,0.24282469445606772,0
0.3391178438729634,0.20486177205602019,0.2268230005565144,0.24837823183886046,0
0.3493006207809844,0.7983824322256261,0.9294506318134381,0.3785779356770189,0
0.7261575064423634,0.7388978744452839,0.7175297075938616,0.8181253707522729,0
0.8973624151712115,0.06377665579202141,0.7627646965042771,0.9129053285080192,0
0.8873356319958378,0.38738245933248106,0.20137475604355615,0.20202882319848012,0
0.7800932284538346,0.28286753892151495,0.23411923158382564,0.5428753444349003,1
0.6422087960401616,0.3046044101352505,0.5212938176777087,0.6368551690420454,0
0.08415306799919244,0.9834326169305143,0.1720027563201043,0.5217459582793442,0
0.16166460250332287,0.6430767593187818,0.30538162580189976,0.43396611900931326,0
0.8988067683298901,0.7180165434476846,0.321418065522451,0.19178588572913682,0
0.606595740679386,0.9770999066629527,0.15952843847298936,0.48812682855802403,1
0.009188117813875588,0.3773556095037094,0.205097406253671,0.4010937826371641,0
0.10148974218439082,0.8022266707072978,0.788672183592503,0.7955715592579498,0
0.6636852322386685,0.4347162031468228,0.16709702845569296,0.7636020818336791,0
0.005051434017818171,0.8699572658645671,0.028309629253726598,0.1337900600390607,0
0.16084369851206437,0.18070367443760205,0.6294191315162792,0.08829552612888872,0
0.5488835052128516,0.9481525937861646,0.9761695726393711,0.9081990398608103,0
0.6920870098515818,0.21883872571078733,0.33117284173619055,0.5354313565949876,0
0.6521413291705067,0.3263463994848399,0.11853975578875975,0.8578295314718609,0
0.22432361720529154,0.7565537241556219,0.5704307149129733,0.05791764149704402,0
0.712376997981146,0.39391803881428356,0.9065161044987562,0.5264356369055518,0
0.23730721191810955,0.6084917825846565,0.7841805376563755,0.5393507663137508,0
0.32548374308323064,0.44476424359273103,0.6225776449888727,0.860731577521969,0
0.7466992711774902,0.7427238533865896,0.31500982463366256,0.09738945121690168,0
0.6498122840655998,0.22840350769917173,0.5419135076417092,0.24027182888177953,0
0.8494614846849088,0.0584371626701099,0.0911192254055635,0.4064190135057629,1
0.6577946238190504,0.3000408840975579,0.6790271049614844,0.8658727047752398,0
0.5684640751148339,0.4745157003969389,0.7251939780384262,0.9389384827955524,1
0.09369067452106224,0.16805926076737876,0.9652142132922705,0.9927974330002981,0
0.3678122909455166,0.3549388404452847,0.26033140713683167,0.9592553105381859,0
0.26526871170659483,0.40014932802837055,0.018305128861541675,0.005691165937156094,0
0.24404974984674893,0.0573704349416948,0.5456431138534441,0.04747143991996362,0
0.9732850282939818,0.5835740081015741,0.7068820067283639,0.14740265785451181,0
0.3932016760537929,0.8847751368385977,0.7905284719953514,0.34872389387213476,0
0.8922972214239517,0.1517732026761145,0.19364946933567495,0.8299374869710294,0
0.6313125728133478,0.5980827188289481,0.2616873955509078,0.8926962128138797,1
0.7950333779661606,0.6650505844342822,0.5126139285881948,0.1866431012460494,0
0.5027732543143565,0.4195115936514817,0.33055962086111634,0.619614700041803,0
0.5770618838302035,0.7014288890014244,0.8606572101240317,0.9174100994964743,0
0.4926508794398381,0.41090374274363395,0.473769460482913,0.4636311798381,0
0.19528876041361476,0.5048609416896399,0.7997028751129847,0.1033249695799548,0
0.7226529126180798,0.007304217683623548,0.5806667592615824,0.4577111544273471,0
0.2808432847901115,0.6920462775045317,0.773205029475946,0.3756655262138091,0
0.02431147831397215,0.6616521973849094,0.3326325283295333,0.5775947775993479,1
0.6456504575089036,0.038369062721036684,0.8315520829861356,0.43854991099652807,0
0.1771511202552698,0.36839902948458647,0.27451136380179975,0.017099074492875392,0
0.9407234860556535,0.9795154329717333,0.5461336303859383,0.9940709640643403,0
0.9541974395284858,0.4209142439443232,0.21392479857483693,0.5434658376792768,0
0.9151217660039463,0.5021675838610422,0.47553645141216805,0.4735334436468832,1
0.3702559064703374,0.9103758869507486,0.3181296375821887,0.9546776958305352,0
0.015449523338080737,0.7176020345194223,0.26663970333701315,0.15565891126096262,0
0.9285798945424617,0.5823362131790182,0.967168297421324,0.18904708510831575,0
0.42829841679382014,0.7981889724016735,0.15997276737752486,0.8080270265740421,0
0.9669274236944168,0.864787029091449,0.787445746599424,0.2606640262787411,0
0.9638916893510723,0.4570855618731038,0.9843542986681726,0.7992365037843969,0
0.8532486429366949,0.47531583864583293,0.019750703268776704,0.2713699367145911,0
0.2945238359737673,0.38620961147896615,0.699116178139036,0.03294596974532735,0
0.385199327606851,0.9671829784873891,0.252843213607683,0.5169316304952816,0
0.8513753082979889,0.6974954018034962,0.04034430517017995,0.19649835793298898,0
0.3170035572323484,0.08321581135167833,0.4028738878904292,0.7578421284831319,0
0.16953094749713354,0.863379615196255,0.9353898844816442,0.6411572395860075,0
0.5569533505282009,0.480770401672018,0.01161144398925984,0.9236528276995326,0
0.9364184103371367,0.06873872337382636,0.5879352535833391,0.7829924327516671,0
0.6962228246040428,0.5499656098707781,0.5014155333570898,0.1805826642254094,1
0.5702171572073148,0.41734000296400087,0.8735344284205198,0.8001679393217095,0
0.0971934301389261,0.8781775006187535,0.08387354379138401,0.6416948272964849,0
0.6151764301110381,0.20405352398246634,0.6816086208110974,0.6689183434198999,0
0.990333335191143,0.8268646043962793,0.6801917897824765,0.8322831104453434,1
0.14011356847160567,0.5579414137400089,0.6691582177690876,0.5737595942101318,0
0.5184704279371222,0.054587370357127796,0.9425090794771194,0.4659037028011669,1
0.8776194234677416,0.9723249557325566,0.8232200521849364,0.6365971477003652,0
0.7409748010400186,0.512843269235101,0.04182973084714092,0.2978025428172637,0
0.6972090588392025,0.29098338063001883,0.4710912130974805,0.18240443733503806,0
0.7026790097858608,0.4696111916261989,0.39793562390104853,0.6165373782776201,0
0.35958522066417087,0.8582749799124318,0.31009881749356083,0.23367247215956474,0
0.2936665361555608,0.3050173363000228,0.4513381225985853,0.07968876309881864,0
0.8095875082565492,0.1927291151919901,0.384171899530358,0.00030182898221418203,0
0.8103399686515798,0.12908911400259715,0.4323285945551092,0.6082662317500801,0
0.8673156412049171,0.29796975078500587,0.9794494753507195,0.36201493509479854,0
0.9134974508539013,0.7804226486004016,0.08850643758074028,0.7523049921050968,1
0.5114811198470481,0.47183193099174314,0.9223983633333575,0.375046819533434,0
0.5016521263279339,0.227553393469905,0.48024830465855217,0.4859101913653615,0
0.7985182778175677,0.166223202690702,0.6238044546493242,0.40696585159341636,0
0.6501434131353381,0.33285893552144064,0.8303179925326702,0.6505354700308765,0
0.7021616509728981,0.9403865366256099,0.3604323731861143,0.35600334406604395,0
0.7960150324292014,0.3431618138407684,0.430415928357462,0.9638309731355911,0
0.8902554078498867,0.988612650109439,0.4095051273905028,0.936201257532815,0
0.3380829054437774,0.48544347575042135,0.37470539924795077,0.8480532938807317,1
0.3756817538449031,0.17920923300469305,0.9256979785873298,0.9203493479830422,0
0.0939979368571265,0.8915755248064077,0.8290644751171996,0.44903435004101855,0
0.5784385448853248,0.4605547631344109,0.10888063664577174,0.5363536665942464,0
0.03594120437061883,0.710007343022423,0.10800369004812893,0.7420832650694023,1
0.4657232880791149,0.9841977395946158,0.42786263483006337,0.6961215391170956,1
0.5427925600506531,0.05014998738754173,0.09853437541930532,0.8907179649551583,0
0.28661387080748413,0.09669468646491985,0.6191536645502467,0.716313256800413,0
0.5909953556767107,0.7207986507024344,0.14358449063887235,0.9979592127769471,0
0.030497580297195584,0.28192656984719644,0.5223997177613029,0.3483674801624639,0
0.03734753272944176,0.18434952668079863,0.007064693439716052,0.8330182075527559,0
0.8228308064570905,0.039330591783526714,0.31655021958264484,0.6976109249752184,0
0.36028491653930605,0.02180582673632081,0.6772717854270169,0.6913604995453314,1
0.12708623635327665,0.7748571167877571,0.4840518725550993,0.32568984535550494,0
0.5223851864163441,0.13445423257990896,0.9784567457041433,0.7856067244232097,0
0.7702083299155241,0.467924041661969,0.8742543139476382,0.9004185698837546,0
0.21587285104193737,0.6061759527630795,0.35903963199884714,0.2183675502789478,0
0.6230619972837805,0.42853365461745874,0.04534478548573162,0.625449297114169,1
0.08536092306076011,0.027068649203838113,0.8457667732769565,0.3920108081949719,0
0.051685279894057065,0.7838779564034395,0.9113979250498758,0.9896198916511189,0
0.5314992371094202,0.010466129251323508,0.8207590488462273,0.47873720889137183,0
0.5407824560600606,0.7622545063868786,0.12783727182054605,0.2281424650877675,0
0.6376056982506912,0.8937411127575947,0.998109323625151,0.3817302361142818,0
0.7262932011838111,0.4330242343143862,0.2585176304060539,0.6538001383337848,0
0.9761273885484671,0.5357830609135288,0.724302557633905,0.07586177127342163,0
0.5164405271619665,0.4771918937292492,0.9081973625511708,0.6035472044874034,0
0.3230397994399447,0.38936902466283385,0.23561244680607274,0.93127741692682,0
0.7954083794291968,0.8878579324913236,0.9084211197894163,0.8503889441049122,0
0.2709002507424326,0.8943704743012706,0.30943294080921646,0.067443178417973,0
0.4390888611570206,0.33594751507372855,0.9765998273389727,0.993462910174466,0
0.07846781310052657,0.6153539177935823,0.2812014275506982,0.6987033837661478,0
0.025346559571983215,0.927362593489705,0.9536143250144207,0.16208147219650296,0
0.96291984125385,0.9625327907944019,0.05340573720129527,0.012167621128067525,1
0.8362143005412226,0.5091850621835956,0.7093643892905561,0.17108623438377138,0
0.6961672176764736,0.4530200690049382,0.5321410224198644,0.8381980830695576,0
0.4090615579954999,0.2787941670598828,0.4778878360079517,0.021393879681284006,0
0.1733336387265877,0.9593444189723686,0.22341534602804813,0.23297117692845995,0
0.15647140447967411,0.14283970187835227,0.7056868707025572,0.7573012536799918,0
0.2503048433887485,0.580094430418832,0.19071899447043705,0.5860500876248922,1
0.5493765254813484,0.28265223146968044,0.5528789967866032,0.7827397030448813,0
0.7147944099596493,0.27910831351744836,0.25317688874564226,0.7461425062576268,0
0.6603798681986747,0.40513762889022686,0.9558006509374408,0.05036543374031219,0
0.28000457274617385,0.9992873558366666,0.028483492549725042,0.8925513891243045,1
0.9551344186248445,0.054943569051144614,0.199640929013448,0.22685370333910085,0
0.738102255563894,0.5788059669640919,0.24223827513282714,0.5533212690903754,0
0.5545054209842861,0.08256454652202017,0.41405607754665397,0.6442467750989207,0
0.6118889832635154,0.1545526418379266,0.23265453138312608,0.16843093902851847,0
0.4197118067717979,0.43975093882389427,0.49136460106736024,0.9762986646548218,0
0.24779219610382308,0.510686975611689,0.8726154632804963,0.48806340466667353,0
0.3560657134961792,0.2588813544984925,0.7121567836294034,0.057409049899362574,0
0.7580573153511884,0.31657767366043377,0.5800087472990256,0.9373166811557538,0
0.014386082828434524,0.08696181685159132,0.08887677139370709,0.5862074464751367,0
0.11609513324749064,0.30333307339414883,0.69407909640897,0.6991698108580604,0
0.04600453082585966,0.9670351969187854,0.16631518254013855,0.5250953712100356,0
0.040729140361545374,0.9451721662012789,0.7864869570340929,0.8347589904189181,0
0.8557004922295623,0.33500892656317394,0.24998715951561223,0.032891783960775106,0
0.7038531303249739,0.5711138725620968,0.4170380315380413,0.26821378504065707,0
0.47430162073325066,0.9100409364706232,0.35043602163678855,0.4695497393932735,0
0.09785129040472933,0.006134355109802314,0.8589590394356961,0.0763761847736454,1
0.4917487955599038,0.8110749182217862,0.1264312938657426,0.7058854824430916,1
0.47359935598771474,0.9488363439578498,0.5656865991529045,0.3935398941186766,0
0.17324116138098067,0.0913229192312155,0.14195391787951905,0.2725048158920389,0
0.43396758423126813,0.16148329336308898,0.7048866348947413,0.003127416946137898,0
0.3986102757043057,0.9612198756231862,0.9052395710913501,0.7198136881317884,1
0.6160195493086429,0.5377818260542702,0.43460315055315846,0.8338300401650166,0
0.6352687606505178,0.0141515574590656,0.4881066222987869,0.394917467075535,0
0.04530569314479997,0.25772030906579957,0.927592161312873,0.5641503538016327,0
0.37471113050556737,0.45013735931033416,0.5210173550221455,0.22750870958459238,1
0.6260323103366057,0.6932357257807631,0.4876126259000202,0.6221490250171822,0
0.5032725665678158,0.7335092481727896,0.5783752935116837,0.011888898956752512,0
0.8567300520577974,0.9959140856181303,0.6893150445758565,0.48855150559348615,0
0.6588756809267877,0.2876158816143848,0.10676327528727825,0.6441640733164428,0
0.16297069943231102,0.5384621568568688,0.8212423535821713,0.9182401596115829,0
0.07057785981643085,0.5335629198434422,0.43550084066509953,0.3812082569999391,1
0.6425965420745835,0.40581467173513985,0.07221622879379197,0.7651884453882888,1
0.026507467960483033,0.16920172807474465,0.7863021751164183,0.5976303756929094,0
0.5859361891811471,0.9779392922105572,0.37692513107688796,0.9270633900412458,0
0.9404950759839368,0.8537318950991741,0.10024509698273931,0.39825570075114614,0
0.5756317566774443,0.4985532276674478,0.6338447889193546,0.31894738136581213,0
0.38827242858472616,0.603523107470795,0.880283997384133,0.8871802089771278,1
0.6434657378206795,0.22733272248838343,0.8879088418880343,0.04900800329503971,0
0.4583760006187547,0.5440321757298134,0.9578434662626449,0.1361775539761124,0
0.5457655886148562,0.6952980772979283,0.8678537207961341,0.08217890417534385,1
0.941730006357451,0.5153964517362661,0.001983874282380782,0.8431337360166344,0
0.3862045322971476,0.9907749288840888,0.38021748669005717,0.010358362565819075,0
0.9614615617218454,0.6116237772628077,0.8186734999672325,0.86168701350412,1
0.9056052202417872,0.37112412704648623,0.36622439230384174,0.4511631544080822,0
0.1958370685863427,0.7725222626307566,0.6016028872469619,0.0037740608501238004,0
